Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	I	V	Temperature	CTTemp	CTCond	WBT_Status	WBT_Ens	WBT_Min	
2018-12-07 09:30:00	57.17265	11.75427	14	51	0	3	660	0.011	13.1	8	6.53	24.56	0	4	10	
2018-12-07 10:00:00	57.16404	11.74152	40	52	1	1	50	0.011	13.1	8	6.52	24.55	9		0	
2018-12-07 10:30:00	57.15942	11.72394	12	53	0	1	20	0.009	13.1	7	6.53	24.55	9		0	
2018-12-07 11:00:00	57.1584	11.70423	12	54	0	1	20	0.011	13.1	7	6.538	24.58	9		0	
2018-12-07 11:30:00	57.15951	11.67843	12	55	2	1	480	0.009	13.1	7	6.489	24.62	0	4	7	
2018-12-07 12:00:00	57.16767	11.65377	13	56	0	1	470	0.011	13.1	7	6.484	24.74	0	4	7	
2018-12-07 12:30:00	57.17451	11.66175	41	57	0	1	500	0.009	13.1	8	6.468	24.64	0	4	7	
2018-12-07 13:00:00	57.17895	11.6736	11	58	0	1	470	0.011	13.1	7	6.432	24.55	0	4	7	
2018-12-07 13:30:00	57.18393	11.68359	12	59	0	1	480	0.009	13	7	6.409	24.46	0	4	7	
2018-12-07 14:00:00	57.1884	11.69475	41	0	0	1	510	0.011	13.1	8	6.346	24.26	0	4	7	
2018-12-07 14:30:00	57.19257	11.70789	11	1	0	1	470	0.009	13	7	6.332	24.16	0	4	7	
2018-12-07 15:00:00	57.19617	11.72241	11	2	0	1	470	0.011	13	7	6.395	24.2	0	4	7	
2018-12-07 15:30:00	57.19935	11.74164	11	3	0	1	470	0.009	13	7	6.466	24.29	0	4	7	
2018-12-07 16:00:00	57.18207	11.727	12	4	0	1	470	0.011	13	7	6.472	24.37	0	4	7	
2018-12-07 16:30:00	57.16359	11.71563	13	5	0	1	470	0.011	13	7	6.463	24.44	0	4	7	
2018-12-07 17:00:00	57.16731	11.73903	14	6	0	1	480	0.009	13	7	6.503	24.46	0	4	7	
2018-12-07 18:00:00	57.15066	11.75004	12	8	0		470	0.011	13	7	6.527	24.54	0	4	7	
2018-12-07 19:00:00	57.13737	11.81517	13	10	0		470	0.011	13	8	6.612	25.16	0	4	7	
2018-12-07 19:30:00	57.13059	11.79477	40	11	0	1	500	0.011	13	8	6.585	24.76	0	4	7	
2018-12-07 20:00:00	57.12117	11.82708	12	12	0	1	470	0.009	13	7	6.651	25.08	0	4	7	
2018-12-07 20:30:00	57.11751	11.81589	12	13	0	1	470	0.011	13	8	6.631	24.84	0	4	7	
2018-12-07 21:00:00	57.11484	11.79579	13	14	0	1	480	0.011	13	8	6.602	24.78	0	4	7	
2018-12-07 21:30:00	57.11151	11.83869	14	15	0	1	480	0.011	13	8	6.666	24.99	0	4	7	
2018-12-07 22:00:00	57.12117	11.81886	40	16	0	1	510	0.011	13	8	6.643	25.05	0	4	7	
2018-12-07 22:30:00	57.12243	11.79861	12	17	0	1	470	0.009	13	8	6.615	24.85	0	4	7	
2018-12-07 23:30:00	57.1203	11.85189	12	19	0		470	0.011	13	8	6.663	25.27	0	4	7	
2018-12-08 00:00:00	57.13188	11.84439	41	20	0	1	500	0.011	13	8	6.68	25.25	0	4	7	
2018-12-08 00:30:00	57.1416	11.83248	11	21	0	1	470	0.011	13	8	6.675	25.31	0	4	7	
2018-12-08 01:00:00	57.12351	11.83209	12	22	0	1	470	0.011	13	8	6.662	25.23	0	4	7	
2018-12-08 01:30:00	57.12996	11.81937	12	23	0	1	470	0.009	13	8	6.652	25.23	0	4	7	
2018-12-08 02:00:00	57.11085	11.82264	41	24	0	1	500	0.011	13	8	6.643	25.21	0	4	7	
2018-12-08 02:30:00	57.11577	11.80716	12	25	0	1	480	0.011	13	8	6.656	25.21	0	4	7	
2018-12-08 03:00:00	57.11997	11.78445	41	26	0	1	500	0.011	13	8	6.692	25.12	0	4	7	
2018-12-08 03:30:00	57.09888	11.80455	13	27	0	1	480	0.009	13	8	6.667	25.31	0	4	7	
2018-12-08 04:00:00	57.11046	11.79804	41	28	0	1	500	0.011	13	8	6.716	25.07	0	4	7	
2018-12-08 04:30:00	57.12168	11.79549	14	29	0	1	480	0.011	12.9	8	6.727	24.99	0	4	7	
2018-12-08 05:00:00	57.10122	11.79687	59	30	0	1	520	0.011	12.9	8	6.706	24.98	0	4	7	
2018-12-08 05:30:00	57.11004	11.78052	13	31	0	1	470	0.011	12.9	8	6.76	25.11	0	4	7	
2018-12-08 06:00:00	57.12243	11.76042	12	32	0	1	470	0.011	12.9	8	6.89	25.56	0	4	7	
2018-12-08 06:30:00	57.10989	11.78073	41	33	0	1	500	0.011	12.9	8	6.771	25.2	0	4	7	
2018-12-08 07:00:00	57.09561	11.80125	12	34	0	1	480	0.011	12.9	8	6.631	24.57	0	4	7	
2018-12-08 07:30:00	57.10449	11.766	11	35	0	1	470	0.011	12.9	7	6.825	25.39	0	4	7	
2018-12-08 08:00:00	57.09435	11.78148	15	36	0	1	480	0.011	12.9	8	6.663	24.72	0	4	7	
2018-12-08 08:30:00	57.08184	11.80158	65	37	0	1	530	0.009	12.9	8	6.621	24.26	0	4	7	
2018-12-08 09:00:00	57.08865	11.7597	12	38	0	1	470	0.011	12.9	8	6.656	24.7	0	4	7	
2018-12-08 09:30:00	57.08169	11.77758	11	39	1	1	350	0.011	12.9	8	6.632	24.33	0	4	5	
2018-12-08 10:00:00	57.07275	11.80215	12	40	0	2	350	0.011	12.9	7	6.542	24.06	0	4	5	
2018-12-08 10:30:00	57.08172	11.76561	12	41	0	1	350	0.011	13	7	6.641	24.36	0	4	5	
2018-12-08 11:00:00	57.07803	11.79378	24	42	0	1	360	0.009	13	8	6.535	24.11	0	4	5	
2018-12-08 11:30:00	57.08829	11.75973	41	43	0	1	380	0.011	13	8	6.664	24.46	0	4	5	
2018-12-08 12:00:00	57.08277	11.7789	40	44	0	1	380	0.011	13	8	6.589	24.24	0	4	5	
2018-12-08 12:30:00	57.0747	11.80131	11	45	0	1	360	0.009	13	8	6.638	24.33	0	4	5	
2018-12-08 13:00:00	57.06582	11.82582	12	46	0	1	350	0.011	13	7	6.692	24.55	0	4	5	
2018-12-08 13:30:00	57.06531	11.8014	41	47	0	2	380	0.011	12.9	8	6.696	24.55	0	4	5	
2018-12-08 14:00:00	57.05457	11.82588	12	48	0	1	350	0.011	13	7	6.701	25.02	0	4	5	
2018-12-08 14:30:00	57.0555	11.80434	12	49	0	1	350	0.009	12.9	7	6.701	24.89	0	4	5	
2018-12-08 15:00:00	57.04359	11.82819	41	50	0	1	380	0.011	12.9	8	6.662	25.23	0	4	5	
2018-12-08 15:30:00	57.0315	11.85456	12	51	0	1	350	0.011	12.9	7	6.688	25.42	0	4	5	
2018-12-08 16:00:00	57.02871	11.83494	40	52	0	1	380	0.009	12.9	8	6.711	25.46	0	4	5	
2018-12-08 16:30:00	57.02604	11.81091	13	53	0	1	350	0.011	12.9	8	6.682	25.35	0	4	5	
2018-12-08 17:00:00	57.01146	11.83551	13	54	0	1	350	0.011	12.9	8	6.682	25.41	0	4	5	
2018-12-08 17:30:00	56.9955	11.86428	13	55	0	2	350	0.011	12.9	7	6.759	25.46	0	4	5	
2018-12-08 18:00:00	56.99367	11.84787	59	56	0	2	400	0.009	12.9	8	6.679	25.38	0	4	5	
2018-12-08 18:30:00	56.97831	11.87361	13	57	0	1	360	0.009	12.9	8	6.768	25.46	0	4	5	
2018-12-08 19:00:00	56.97687	11.85459	12	58	0	1	350	0.011	12.9	7	6.692	25.37	0	4	5	
2018-12-08 19:30:00	56.97531	11.83083	40	59	0	1	380	0.009	12.9	8	6.684	25.29	0	4	5	
2018-12-08 20:00:00	56.9601	11.85492	12	0	0	1	350	0.011	12.9	8	6.694	25.38	0	4	5	
2018-12-08 20:30:00	56.96676	11.83272	12	1	0	1	350	0.011	12.9	7	6.7	25.3	0	4	5	
2018-12-08 21:00:00	56.9523	11.85594	12	2	0	1	350	0.009	12.9	8	6.702	25.38	0	4	5	
2018-12-08 21:30:00	56.95986	11.83557	13	3	0	1	350	0.011	12.9	8	6.726	25.34	0	4	5	
2018-12-08 22:00:00	56.94723	11.86785	65	4	0	1	410	0.009	12.9	8	6.714	25.38	0	4	5	
2018-12-08 22:30:00	56.92869	11.89767	12	5	0	1	350	0.011	12.9	8	6.933	25.23	0	4	5	
2018-12-08 23:00:00	56.94267	11.89341	41	6	0	1	380	0.009	12.9	8	6.785	25.36	0	4	5	
2018-12-08 23:30:00	56.96004	11.88828	13	7	0	1	350	0.011	12.9	8	6.737	25.49	0	4	5	
2018-12-09 00:00:00	56.97792	11.88048	59	8	0	1	400	0.011	12.9	8	6.677	25.39	0	4	5	
2018-12-09 00:30:00	56.95812	11.89602	13	9	0	1	350	0.011	12.9	7	6.725	25.51	0	4	5	
2018-12-09 01:00:00	56.97345	11.89818	41	10	0	1	380	0.011	12.9	8	6.688	25.36	0	4	5	
2018-12-09 01:30:00	56.98794	11.90196	12	11	0	1	350	0.011	12.8	8	6.609	24.76	0	4	5	
2018-12-09 02:00:00	56.96544	11.92182	30	12	0	1	370	0.011	12.8	8	6.694	25.24	0	4	5	
2018-12-09 02:30:00	56.97522	11.93595	41	13	0	1	390	0.009	12.8	8	6.6	24.83	0	4	5	
2018-12-09 03:00:00	56.98419	11.95131	12	14	0	1	350	0.009	12.8	7	6.686	25.08	0	4	5	
2018-12-09 03:30:00	56.98797	11.9676	12	15	0	1	350	0.009	12.8	7	6.797	25.33	0	4	5	
2018-12-09 04:00:00	56.99241	11.97999	12	16	0	1	350	0.011	12.8	8	6.959	25.82	0	4	5	
2018-12-09 04:30:00	56.99169	11.96772	12	17	0	1	350	0.011	12.8	8	6.988	25.85	0	4	5	
2018-12-09 05:00:00	56.99352	11.97828	41	18	0	1	380	0.009	12.8	8	7.001	25.86	0	4	5	
2018-12-09 05:30:00	56.97087	11.98392	12	19	0	1	350	0.011	12.8	8	6.996	25.86	0	4	5	
2018-12-09 06:00:00	56.97555	11.98539	12	20	0	1	350	0.011	12.8	8	6.971	25.75	0	4	5	
2018-12-09 06:30:00	56.98236	11.98896	12	21	0	2	350	0.011	12.8	8	6.956	25.64	0	4	5	
2018-12-09 07:00:00	56.98314	11.9718	13	22	0	1	350	0.011	12.8	8	6.972	25.6	0	4	5	
2018-12-09 07:30:00	56.99025	11.98899	41	23	0	1	380	0.009	12.8	8	6.514	24.03	0	4	5	
2018-12-09 08:00:00	56.99598	11.98377	40	24	0	1	380	0.011	12.8	8	6.461	23.74	0	4	5	
2018-12-09 08:30:00	57.00279	11.97822	12	25	0	1	350	0.009	12.8	7	6.521	24.03	0	4	5	
2018-12-09 09:00:00	57.00864	11.97606	12	26	0	1	350	0.009	12.8	7	6.505	23.94	0	4	5	
2018-12-09 09:30:00	57.01317	11.97486	12	27	0	1	350	0.009	12.8	7	6.544	24.11	0	4	5	
2018-12-09 10:00:00	56.99478	11.96907	12	28	0	1	350	0.009	12.8	7	6.519	24	0	4	5	
2018-12-09 10:30:00	56.9775	11.96289	12	29	0	1	350	0.011	12.8	7	6.544	24.09	0	4	5	
2018-12-09 11:00:00	56.96157	11.95935	41	30	0	1	380	0.011	12.8	8	6.525	23.96	0	4	5	
2018-12-09 11:30:00	56.94813	11.95419	41	31	0	2	390	0.011	12.8	8	6.68	24.7	0	4	5	
2018-12-09 12:00:00	56.95632	11.95533	12	32	0	1	350	0.011	12.9	7	6.547	24.05	0	4	5	
2018-12-09 12:30:00	56.94576	11.95158	12	33	0	1	350	0.011	12.8	7	6.718	24.84	0	4	5	
2018-12-09 13:00:00	56.93748	11.943	13	34	0	3	360	0.011	12.8	7	6.825	25.25	0	4	5	
2018-12-09 13:30:00	56.93508	11.92377	14	35	0	1	350	0.011	12.8	8	6.949	25.61	0	4	5	
2018-12-09 14:00:00	56.93307	11.90844	40	36	0	1	380	0.011	12.8	8	6.948	25.66	0	4	5	
2018-12-09 14:30:00	56.93055	11.88666	12	37	0	1	360	0.011	12.8	8	6.964	25.77	0	4	5	
2018-12-09 15:00:00	56.92806	11.86566	12	38	0	1	350	0.011	12.8	8	6.85	25.58	0	4	5	
2018-12-09 15:30:00	56.91438	11.8389	12	39	0	2	350	0.011	12.8	8	6.815	25.48	0	4	5	
2018-12-09 16:00:00	56.90595	11.87523	12	40	0	1	350	0.011	12.8	7	6.91	25.76	0	4	5	
2018-12-09 16:30:00	56.89149	11.84232	71	41	0	1	410	0.011	12.8	8	6.751	25.46	0	4	5	
2018-12-09 17:00:00	56.89326	11.86059	13	42	0	1	360	0.011	12.8	8	6.857	25.65	0	4	5	
2018-12-09 17:30:00	56.88342	11.82939	13	43	0	1	350	0.011	12.8	8	6.799	25.58	0	4	5	
2018-12-09 18:00:00	56.88393	11.84616	15	44	0	2	360	0.011	12.8	8	6.849	25.68	0	4	5	
2018-12-09 18:30:00	56.88438	11.86185	13	45	0	1	350	0.011	12.8	8	6.736	25.26	0	4	5	
2018-12-09 19:00:00	56.88543	11.87394	17	46	0	3	360	0.009	12.8	7	6.689	25.05	0	4	5	
2018-12-09 19:30:00	56.88225	11.89611	40	47	0	1	380	0.011	12.8	8	6.638	24.84	0	4	5	
2018-12-09 20:00:00	56.88492	11.9133	12	48	0	1	350	0.011	12.8	7	6.703	25.06	0	4	5	
2018-12-09 20:30:00	56.89116	11.92257	12	49	0	1	350	0.011	12.8	7	6.506	24.34	0	4	5	
2018-12-09 21:00:00	56.86422	11.90634	13	50	0	1	350	0.011	12.8	7	6.65	24.91	0	4	5	
2018-12-09 21:30:00	56.86797	11.92482	12	51	0	1	350	0.009	12.8	7	6.287	23.52	0	4	5	
2018-12-09 22:00:00	56.87256	11.94156	64	52	0	1	110	0.011	12.8	8	6.303	23.48	1	4	0	
2018-12-09 22:30:00	56.87424	11.96379	12	53	0	1	350	0.011	12.8	7	6.375	23.64	0	4	5	
2018-12-09 23:00:00	56.8515	11.94759	12	54	0	1	350	0.009	12.8	7	6.41	23.95	0	4	5	
2018-12-09 23:30:00	56.85714	11.96883	12	55	0	1	350	0.011	12.8	7	6.427	24	0	4	5	
2018-12-10 00:00:00	56.86536	11.99292	41	56	0	1	380	0.011	12.8	7	6.282	23.4	0	4	5	
2018-12-10 00:30:00	56.84313	11.97777	11	57	0	1	350	0.011	12.8	7	6.446	24.25	0	4	5	
2018-12-10 01:00:00	56.85057	11.98794	12	58	0	1	350	0.011	12.8	7	6.284	23.5	0	4	5	
2018-12-10 01:30:00	56.83533	11.97336	12	59	0	2	350	0.011	12.8	7	6.447	24.28	0	4	5	
2018-12-10 02:00:00	56.84238	11.98413	12	0	0	1	350	0.011	12.7	7	6.242	23.46	0	4	5	
2018-12-10 02:30:00	56.85024	11.99301	40	1	0	1	390	0.011	12.7	7	6.208	23.48	0	4	5	
2018-12-10 03:00:00	56.85711	12.00138	12	2	0	1	350	0.011	12.7	7	6.168	23.45	0	4	5	
2018-12-10 03:30:00	56.83791	11.98479	12	3	0	1	350	0.011	12.7	7	6.12	23.22	0	4	5	
2018-12-10 04:00:00	56.84199	11.99385	13	4	0	1	350	0.011	12.7	7	6.146	23.35	0	4	5	
2018-12-10 04:30:00	56.84673	12.00234	13	5	0	1	350	0.009	12.7	7	6.113	23.16	0	4	5	
2018-12-10 05:00:00	56.85105	12.01152	40	6	0	1	380	0.009	12.7	7	6.06	22.95	0	4	5	
2018-12-10 05:30:00	56.83278	11.98911	13	7	0	1	350	0.011	12.7	7	6.119	23.2	0	4	5	
2018-12-10 06:00:00	56.83605	11.9937	41	8	0	1	380	0.011	12.7	7	6.047	22.91	0	4	5	
2018-12-10 06:30:00	56.84211	11.99628	41	9	0	1	380	0.011	12.7	7	6.033	22.82	0	4	5	
2018-12-10 07:00:00	56.84895	12.00036	13	10	0	2	360	0.011	12.7	7	6.061	22.99	0	4	5	
2018-12-10 07:30:00	56.85558	12.00429	12	11	0	1	350	0.011	12.7	7	6.099	23.2	0	4	5	
2018-12-10 08:00:00	56.83887	11.97906	41	12	0	1	380	0.011	12.7	7	6.158	23.38	0	4	5	
2018-12-10 08:30:00	56.84607	11.98242	13	13	0	1	360	0.011	12.7	7	6.197	23.73	0	4	5	
2018-12-10 09:00:00	56.85729	11.98191	13	14	0	1	350	0.011	12.8	7	6.459	24.8	0	4	5	
2018-12-10 09:30:00	56.86779	11.98074	12	15	0	3	350	0.011	12.8	7	6.707	25.33	0	4	5	
2018-12-10 10:00:00	56.85252	11.95479	12	16	0	1	350	0.011	12.9	7	6.807	25.57	0	4	5	
2018-12-10 10:30:00	56.86101	11.95608	12	17	0	2	350	0.011	12.9	7	6.853	25.7	0	4	5	
2018-12-10 11:00:00	56.87058	11.95572	13	18	0	1	350	0.011	12.9	7	6.898	25.88	0	4	5	
2018-12-10 11:30:00	56.85645	11.92851	40	19	0	1	380	0.011	12.9	8	6.952	26	0	4	5	
2018-12-10 12:00:00	56.86461	11.94474	12	20	0	1	350	0.011	12.9	7	6.847	25.69	0	4	5	
